时间,降雨量,时段
2010/8/22 23:00,0.2,1
2010/8/23 4:00,0.8,2
2010/8/23 8:00,1.6,3
2010/8/23 10:00,4.4,2
2010/8/23 11:00,2.8,1
2010/8/23 12:00,2.6,1
2010/8/23 13:00,2.8,1
2010/8/23 14:00,1.8,1
2010/8/23 15:00,2.6,1
2010/8/23 20:00,4.4,5
2010/8/23 21:00,1.8,1
2010/8/23 22:00,2.8,1
2010/8/23 23:00,2.6,1
2010/8/23 23:59,3,0.59
2010/8/24 1:00,2,1
2010/8/24 2:00,3.2,1
2010/8/24 8:00,10.4,6
2010/8/24 11:00,3,3
2010/8/24 14:00,0.4,1
2010/8/24 15:00,0.2,1
2010/8/24 21:00,0.2,1
