时间,降雨量,时段
2009-05-27 02:00:00,5.1,4
2009-05-27 08:00:00,10.7,6
2009-05-27 10:00:00,4.5,2
2009-05-27 12:00:00,9.4,2
2009-05-27 14:00:00,17.3,2
2009-05-27 16:00:00,21.5,2
2009-05-27 18:00:00,7.3,2
2009-05-27 20:00:00,5.2,2
2009-05-28 02:00:00,2.1,6
2009-05-28 08:00:00,1.1,6
2009-05-28 12:00:00,1.7,4
