时间,降雨量,时段
2008-07-21 08:00:00,1,3
2008-07-21 09:00:00,4,1
2008-07-21 10:00:00,12,1
2008-07-21 11:00:00,16.2,1
2008-07-21 12:00:00,6.2,1
2008-07-21 13:00:00,5.8,1
2008-07-21 14:00:00,2.6,1
2008-07-21 17:00:00,1,3
2008-07-21 19:00:00,2,1
2008-07-21 20:00:00,7,1
2008-07-21 21:00:00,3.6,1
2008-07-21 23:59:00,2.8,2.59
2008-07-22 01:00:00,6.2,1
2008-07-22 02:00:00,2.6,1
2008-07-22 08:00:00,3.6,6
2008-07-22 10:00:00,0.8,2
2008-07-22 18:00:00,1.8,4
2008-07-22 21:00:00,0.2,1
