时间,降雨量,时段
2008-07-21 07:00:00,2.6,2
2008-07-21 08:00:00,8.6,1
2008-07-21 09:00:00,2.6,1
2008-07-21 10:00:00,7,1
2008-07-21 11:00:00,11.6,1
2008-07-21 12:00:00,8.2,1
2008-07-21 14:00:00,4.4,2
2008-07-21 18:00:00,3,4
2008-07-21 19:00:00,5,1
2008-07-21 20:00:00,1.4,1
2008-07-22 00:00:00,5,4
2008-07-22 01:00:00,3.4,1
2008-07-22 02:00:00,2.6,1
2008-07-22 08:00:00,3.8,6
2008-07-22 19:00:00,2.8,5
