,时间,1,12,13,15,16,18,19,20,22,23,25,26,28,31,34,6
0,2010-08-22 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
1,2010-08-22 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
2,2010-08-22 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
3,2010-08-22 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
4,2010-08-22 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.12,0.0,0.0
5,2010-08-22 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,0.2,0.0,0.2,0.1,0.1,0.0
6,2010-08-22 22:00:00,0.2,0.0,0.0,0.19999999999999998,0.0,0.26666666666666666,0.0,0.16666666666666669,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2010-08-22 23:00:00,0.0,0.1,0.2,0.19999999999999998,0.2,0.26666666666666666,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2010-08-23 00:00:00,0.2,0.1,0.0,0.19999999999999998,0.0,0.26666666666666666,0.0,0.16666666666666669,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
9,2010-08-23 01:00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2010-08-23 02:00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2010-08-23 03:00:00,0.0,0.15,0.0,0.0,0.4,0.0,0.9166666666666666,0.85,0.0,0.0,0.0,0.0,0.0,0.8166666666666668,0.0,0.0
12,2010-08-23 04:00:00,0.0,0.15,0.0,0.0,0.4,0.6,0.9166666666666666,0.85,0.0,0.0,0.2,0.2,0.9199999999999999,0.8166666666666668,1.0,0.0
13,2010-08-23 05:00:00,1.2,0.0,0.0,1.0,0.0,0.6,0.9166666666666666,0.85,1.05,0.0,0.0,0.0,0.9199999999999999,0.8166666666666668,1.0,0.3
14,2010-08-23 06:00:00,1.2,0.0923076923076923,1.0666666666666667,1.0,0.5333333333333333,0.6,0.9166666666666666,0.85,1.05,1.2,5.0,0.8666666666666667,0.9199999999999999,0.8166666666666668,1.0,0.3
15,2010-08-23 07:00:00,1.2,0.9076923076923076,1.0666666666666667,1.0,0.5333333333333333,0.6,0.9166666666666666,0.85,1.05,1.2,2.6,0.8666666666666667,0.9199999999999999,0.8166666666666668,1.0,0.3
16,2010-08-23 08:00:00,1.2,0.6,1.0666666666666667,1.0,0.5333333333333333,0.6,0.9166666666666666,0.85,1.05,1.2,0.4,0.8666666666666667,0.9199999999999999,0.8166666666666668,1.0,0.3
17,2010-08-23 09:00:00,2.2,2.5,4.2,3.2,2.2,2.0,2.6333333333333337,1.875,2.2,1.6,4.2,1.4,1.8,0.0,2.7,3.15
