时间,降雨量,时段
2012-09-10 14:00:00,1.4,2
2012-09-10 15:00:00,7.6,1
2012-09-10 16:00:00,15.6,1
2012-09-10 17:00:00,4.2,1
2012-09-10 20:00:00,2.0,3
2012-09-11 01:00:00,7.2,5
2012-09-11 02:00:00,3.2,1
2012-09-11 03:00:00,1.6,1
2012-09-11 04:00:00,3.6,1
2012-09-11 05:00:00,3.4,1
2012-09-11 07:00:00,3.0,2
2012-09-11 08:00:00,3.2,1
2012-09-11 09:00:00,0.2,1
